group,release_id,benchmark_slug,organization,model_name,release_date,benchmark_name,benchmark_release_date,family_id,family_rank,prior_release,prior_model_name,n_benchmarks_scored,independent_score,orbit_category,reported,reported_value,source_tier,source_url,source_date,variant_name,prior_model_reported,prior_source_url,reverse_gap,coder,flagged_for_review,notes
placebo,Meta AI | Llama 2-70B | 2023-07-18,gpqa_diamond,Meta AI,Llama 2-70B,2023-07-18,GPQA diamond,2023-11-20,Meta AI / Llama 70B,1,,,16,0.2632575757575757,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 2-70B | 2023-07-18,otis_mock_aime_2024_2025,Meta AI,Llama 2-70B,2023-07-18,OTIS Mock AIME 2024-2025,2024-12-19,Meta AI / Llama 70B,1,,,16,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3-70B | 2024-04-18,cybench,Meta AI,Llama 3-70B,2024-04-18,Cybench,2024-08-15,Meta AI / Llama 70B,2,Meta AI | Llama 2-70B | 2023-07-18,Llama 2-70B,7,0.05,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3-70B | 2024-04-18,forecastbench,Meta AI,Llama 3-70B,2024-04-18,forecastbench,2024-09-30,Meta AI / Llama 70B,2,Meta AI | Llama 2-70B | 2023-07-18,Llama 2-70B,7,57.1,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3-70B | 2024-04-18,otis_mock_aime_2024_2025,Meta AI,Llama 3-70B,2024-04-18,OTIS Mock AIME 2024-2025,2024-12-19,Meta AI / Llama 70B,2,Meta AI | Llama 2-70B | 2023-07-18,Llama 2-70B,7,0.0430555555555555,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.1-70B | 2024-07-23,balrog,Meta AI,Llama 3.1-70B,2024-07-23,Balrog,2024-11-20,Meta AI / Llama 70B,3,Meta AI | Llama 3-70B | 2024-04-18,Llama 3-70B,7,0.279,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.1-70B | 2024-07-23,otis_mock_aime_2024_2025,Meta AI,Llama 3.1-70B,2024-07-23,OTIS Mock AIME 2024-2025,2024-12-19,Meta AI / Llama 70B,3,Meta AI | Llama 3-70B | 2024-04-18,Llama 3-70B,7,0.0361111111111111,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.1-70B | 2024-07-23,the_agent_company,Meta AI,Llama 3.1-70B,2024-07-23,The Agent Company,2024-12-18,Meta AI / Llama 70B,3,Meta AI | Llama 3-70B | 2024-04-18,Llama 3-70B,7,0.128,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.1-70B | 2024-07-23,weirdml,Meta AI,Llama 3.1-70B,2024-07-23,WeirdML,2025-01-16,Meta AI / Llama 70B,3,Meta AI | Llama 3-70B | 2024-04-18,Llama 3-70B,7,0.0897,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.3 70B | 2024-12-06,critpt,Meta AI,Llama 3.3 70B,2024-12-06,CritPt,2025-09-30,Meta AI / Llama 70B,4,Meta AI | Llama 3.1-70B | 2024-07-23,Llama 3.1-70B,11,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.3 70B | 2024-12-06,otis_mock_aime_2024_2025,Meta AI,Llama 3.3 70B,2024-12-06,OTIS Mock AIME 2024-2025,2024-12-19,Meta AI / Llama 70B,4,Meta AI | Llama 3.1-70B | 2024-07-23,Llama 3.1-70B,11,0.0513888888888888,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.3 70B | 2024-12-06,weirdml,Meta AI,Llama 3.3 70B,2024-12-06,WeirdML,2025-01-16,Meta AI / Llama 70B,4,Meta AI | Llama 3.1-70B | 2024-07-23,Llama 3.1-70B,11,0.1444,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3-8B | 2024-04-18,forecastbench,Meta AI,Llama 3-8B,2024-04-18,forecastbench,2024-09-30,Meta AI / Llama 8B,1,,,10,58.6,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3-8B | 2024-04-18,otis_mock_aime_2024_2025,Meta AI,Llama 3-8B,2024-04-18,OTIS Mock AIME 2024-2025,2024-12-19,Meta AI / Llama 8B,1,,,10,0.0083333333333333,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.1-8B | 2024-07-23,balrog,Meta AI,Llama 3.1-8B,2024-07-23,Balrog,2024-11-20,Meta AI / Llama 8B,2,Meta AI | Llama 3-8B | 2024-04-18,Llama 3-8B,11,0.151,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.1-8B | 2024-07-23,critpt,Meta AI,Llama 3.1-8B,2024-07-23,CritPt,2025-09-30,Meta AI / Llama 8B,2,Meta AI | Llama 3-8B | 2024-04-18,Llama 3-8B,11,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.1-8B | 2024-07-23,otis_mock_aime_2024_2025,Meta AI,Llama 3.1-8B,2024-07-23,OTIS Mock AIME 2024-2025,2024-12-19,Meta AI / Llama 8B,2,Meta AI | Llama 3-8B | 2024-04-18,Llama 3-8B,11,0.025,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Meta AI | Llama 3.1-8B | 2024-07-23,weirdml,Meta AI,Llama 3.1-8B,2024-07-23,WeirdML,2025-01-16,Meta AI / Llama 8B,2,Meta AI | Llama 3-8B | 2024-04-18,Llama 3-8B,11,0.0173,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,MiniMax | MiniMax-M2 | 2025-10-27,vending_bench_2,MiniMax,MiniMax-M2,2025-10-27,vending_bench_2,2025-11-18,MiniMax / MiniMax M,2,MiniMax | MiniMax-M1-80k | 2025-06-13,MiniMax-M1-80k,3,160.5959999999999,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,MiniMax | MiniMax-M2.1 | 2025-12-23,posttrainbench,MiniMax,MiniMax-M2.1,2025-12-23,PostTrainBench,2026-03-09,MiniMax / MiniMax M,3,MiniMax | MiniMax-M2 | 2025-10-27,MiniMax-M2,4,0.0933,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,MiniMax | MiniMax-M2.5 | 2026-02-12,posttrainbench,MiniMax,MiniMax-M2.5,2026-02-12,PostTrainBench,2026-03-09,MiniMax / MiniMax M,4,MiniMax | MiniMax-M2.1 | 2025-12-23,MiniMax-M2.1,11,0.095,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,MiniMax | MiniMax-M3 | 2026-06-01,osworld_2,MiniMax,MiniMax-M3,2026-06-01,OSWorld 2.0,2026-06-26,MiniMax / MiniMax M,6,MiniMax | MiniMax-M2.7 | 2026-03-18,MiniMax-M2.7,14,0.046,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Magistral Medium 1.2 | 2025-09-18,critpt,Mistral AI,Magistral Medium 1.2,2025-09-18,CritPt,2025-09-30,Mistral AI / Magistral Medium,2,Mistral AI | Magistral Medium 1.1 | 2025-06-10,Magistral Medium 1.1,2,0.0028571428571428,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Magistral Small 1.2 | 2025-09-18,critpt,Mistral AI,Magistral Small 1.2,2025-09-18,CritPt,2025-09-30,Mistral AI / Magistral Small,2,Mistral AI | Magistral Small 1.0 | 2025-06-10,Magistral Small 1.0,2,0.0028571428571428,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral 7B | 2023-09-27,gpqa_diamond,Mistral AI,Mistral 7B,2023-09-27,GPQA diamond,2023-11-20,Mistral AI / Mistral 7B,1,,,13,0.132260101010101,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Large | 2024-02-26,otis_mock_aime_2024_2025,Mistral AI,Mistral Large,2024-02-26,OTIS Mock AIME 2024-2025,2024-12-19,Mistral AI / Mistral Large,1,,,4,0.0194444444444444,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Large 2 | 2024-07-24,forecastbench,Mistral AI,Mistral Large 2,2024-07-24,forecastbench,2024-09-30,Mistral AI / Mistral Large,2,Mistral AI | Mistral Large | 2024-02-26,Mistral Large,7,57.1,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Large 2 | 2024-07-24,lech_mazur_writing,Mistral AI,Mistral Large 2,2024-07-24,Lech Mazur Writing,2025-01-31,Mistral AI / Mistral Large,2,Mistral AI | Mistral Large | 2024-02-26,Mistral Large,7,6.9,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Large 2 | 2024-07-24,otis_mock_aime_2024_2025,Mistral AI,Mistral Large 2,2024-07-24,OTIS Mock AIME 2024-2025,2024-12-19,Mistral AI / Mistral Large,2,Mistral AI | Mistral Large | 2024-02-26,Mistral Large,7,0.0847222222222222,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Large 2 | 2024-07-24,simplebench,Mistral AI,Mistral Large 2,2024-07-24,SimpleBench,2024-10-31,Mistral AI / Mistral Large,2,Mistral AI | Mistral Large | 2024-02-26,Mistral Large,7,0.225,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Large 2 | 2024-11-18,frontiermath,Mistral AI,Mistral Large 2,2024-11-18,FrontierMath-2025-02-28-Private,2025-02-28,Mistral AI / Mistral Large,3,Mistral AI | Mistral Large 2 | 2024-07-24,Mistral Large 2,6,0.0034482758620689,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Large 2 | 2024-11-18,otis_mock_aime_2024_2025,Mistral AI,Mistral Large 2,2024-11-18,OTIS Mock AIME 2024-2025,2024-12-19,Mistral AI / Mistral Large,3,Mistral AI | Mistral Large 2 | 2024-07-24,Mistral Large 2,6,0.0777777777777777,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Small 3.1 | 2025-03-17,critpt,Mistral AI,Mistral Small 3.1,2025-03-17,CritPt,2025-09-30,Mistral AI / Mistral Small,2,Mistral AI | Mistral Small 3 | 2025-01-25,Mistral Small 3,6,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mistral Small 3.2 | 2025-06-20,critpt,Mistral AI,Mistral Small 3.2,2025-06-20,CritPt,2025-09-30,Mistral AI / Mistral Small,3,Mistral AI | Mistral Small 3.1 | 2025-03-17,Mistral Small 3.1,2,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mixtral 8x7B | 2023-12-11,forecastbench,Mistral AI,Mixtral 8x7B,2023-12-11,forecastbench,2024-09-30,Mistral AI / Mixtral xB,1,,,12,56.3,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mixtral 8x22B | 2024-04-17,cybench,Mistral AI,Mixtral 8x22B,2024-04-17,Cybench,2024-08-15,Mistral AI / Mixtral xB,2,Mistral AI | Mixtral 8x7B | 2023-12-11,Mixtral 8x7B,6,0.075,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mixtral 8x22B | 2024-04-17,forecastbench,Mistral AI,Mixtral 8x22B,2024-04-17,forecastbench,2024-09-30,Mistral AI / Mixtral xB,2,Mistral AI | Mixtral 8x7B | 2023-12-11,Mixtral 8x7B,6,56.3,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Mistral AI | Mixtral 8x22B | 2024-04-17,weirdml,Mistral AI,Mixtral 8x22B,2024-04-17,WeirdML,2025-01-16,Mistral AI / Mixtral xB,2,Mistral AI | Mixtral 8x7B | 2023-12-11,Mixtral 8x7B,6,0.0317,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Moonshot | Kimi K2.5 | 2026-01-27,cursorbench,Moonshot,Kimi K2.5,2026-01-27,cursorbench,2026-03-11,Moonshot / Kimi K,3,Moonshot | Kimi K2 | 2025-09-05,Kimi K2,27,0.319,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Moonshot | Kimi K2.5 | 2026-01-27,posttrainbench,Moonshot,Kimi K2.5,2026-01-27,PostTrainBench,2026-03-09,Moonshot / Kimi K,3,Moonshot | Kimi K2 | 2025-09-05,Kimi K2,27,0.1026,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,Moonshot | Kimi K2.6 | 2026-04-20,osworld_2,Moonshot,Kimi K2.6,2026-04-20,OSWorld 2.0,2026-06-26,Moonshot / Kimi K,4,Moonshot | Kimi K2.5 | 2026-01-27,Kimi K2.5,23,0.046,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,gpqa_diamond,OpenAI,GPT-4 (Mar 2023),2023-03-14,GPQA diamond,2023-11-20,OpenAI / GPT,2,OpenAI | GPT-3.5 (davinci-002) | 2022-03-15,GPT-3.5 (davinci-002),7,0.3573232323232323,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,metr_time_horizons,OpenAI,GPT-4 (Mar 2023),2023-03-14,METR Time Horizons,2025-03-19,OpenAI / GPT,2,OpenAI | GPT-3.5 (davinci-002) | 2022-03-15,GPT-3.5 (davinci-002),7,5.364045,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,otis_mock_aime_2024_2025,OpenAI,GPT-4 (Mar 2023),2023-03-14,OTIS Mock AIME 2024-2025,2024-12-19,OpenAI / GPT,2,OpenAI | GPT-3.5 (davinci-002) | 2022-03-15,GPT-3.5 (davinci-002),7,0.0055555555555555,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,chess_puzzles,OpenAI,GPT-4 (Jun 2023),2023-06-13,Chess Puzzles,2025-12-10,OpenAI / GPT,3,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,GPT-4 (Mar 2023),11,0.04,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,forecastbench,OpenAI,GPT-4 (Jun 2023),2023-06-13,forecastbench,2024-09-30,OpenAI / GPT,3,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,GPT-4 (Mar 2023),11,57.8,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,gpqa_diamond,OpenAI,GPT-4 (Jun 2023),2023-06-13,GPQA diamond,2023-11-20,OpenAI / GPT,3,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,GPT-4 (Mar 2023),11,0.3065025252525252,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,metr_time_horizons,OpenAI,GPT-4 (Jun 2023),2023-06-13,METR Time Horizons,2025-03-19,OpenAI / GPT,3,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,GPT-4 (Mar 2023),11,3.987428,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,otis_mock_aime_2024_2025,OpenAI,GPT-4 (Jun 2023),2023-06-13,OTIS Mock AIME 2024-2025,2024-12-19,OpenAI / GPT,3,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,GPT-4 (Mar 2023),11,0.0111111111111111,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,weirdml,OpenAI,GPT-4 (Jun 2023),2023-06-13,WeirdML,2025-01-16,OpenAI / GPT,3,OpenAI | GPT-4 (Mar 2023) | 2023-03-14,GPT-4 (Mar 2023),11,0.1244,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-05-13,balrog,OpenAI,GPT-4o,2024-05-13,Balrog,2024-11-20,OpenAI / GPT,4,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,GPT-4 (Jun 2023),7,0.323,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-05-13,forecastbench,OpenAI,GPT-4o,2024-05-13,forecastbench,2024-09-30,OpenAI / GPT,4,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,GPT-4 (Jun 2023),7,57.7,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-05-13,otis_mock_aime_2024_2025,OpenAI,GPT-4o,2024-05-13,OTIS Mock AIME 2024-2025,2024-12-19,OpenAI / GPT,4,OpenAI | GPT-4 (Jun 2023) | 2023-06-13,GPT-4 (Jun 2023),7,0.0625,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-08-06,aider_polyglot,OpenAI,GPT-4o,2024-08-06,Aider polyglot,2024-12-21,OpenAI / GPT,5,OpenAI | GPT-4o | 2024-05-13,GPT-4o,12,23.1,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-08-06,cad_eval,OpenAI,GPT-4o,2024-08-06,CadEval,2025-04-22,OpenAI / GPT,5,OpenAI | GPT-4o | 2024-05-13,GPT-4o,12,0.26,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-08-06,chess_puzzles,OpenAI,GPT-4o,2024-08-06,Chess Puzzles,2025-12-10,OpenAI / GPT,5,OpenAI | GPT-4o | 2024-05-13,GPT-4o,12,0.13,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-08-06,frontiermath,OpenAI,GPT-4o,2024-08-06,FrontierMath-2025-02-28-Private,2025-02-28,OpenAI / GPT,5,OpenAI | GPT-4o | 2024-05-13,GPT-4o,12,0.0034482758620689,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-08-06,metr_time_horizons,OpenAI,GPT-4o,2024-08-06,METR Time Horizons,2025-03-19,OpenAI / GPT,5,OpenAI | GPT-4o | 2024-05-13,GPT-4o,12,6.991195,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-08-06,otis_mock_aime_2024_2025,OpenAI,GPT-4o,2024-08-06,OTIS Mock AIME 2024-2025,2024-12-19,OpenAI / GPT,5,OpenAI | GPT-4o | 2024-05-13,GPT-4o,12,0.0638888888888888,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-08-06,simplebench,OpenAI,GPT-4o,2024-08-06,SimpleBench,2024-10-31,OpenAI / GPT,5,OpenAI | GPT-4o | 2024-05-13,GPT-4o,12,0.178,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,aider_polyglot,OpenAI,GPT-4o,2024-11-20,Aider polyglot,2024-12-21,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,18.2,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,apex_agents,OpenAI,GPT-4o,2024-11-20,APEX-Agents,2026-01-20,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.011,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,arc_agi_2,OpenAI,GPT-4o,2024-11-20,ARC-AGI-2,2025-03-24,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,critpt,OpenAI,GPT-4o,2024-11-20,CritPt,2025-09-30,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,enigma_eval,OpenAI,GPT-4o,2024-11-20,enigma_eval,2025-02-13,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.008,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,frontiermath,OpenAI,GPT-4o,2024-11-20,FrontierMath-2025-02-28-Private,2025-02-28,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.0034482758620689,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,gdpval,OpenAI,GPT-4o,2024-11-20,GDPval,2025-09-25,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.099,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,geobench,OpenAI,GPT-4o,2024-11-20,GeoBench,2025-03-01,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,3696.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,gso,OpenAI,GPT-4o,2024-11-20,GSO-Bench,2025-05-29,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,hle,OpenAI,GPT-4o,2024-11-20,HLE,2025-01-24,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.0272,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,lech_mazur_writing,OpenAI,GPT-4o,2024-11-20,Lech Mazur Writing,2025-01-31,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,8.18,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,metr_time_horizons,OpenAI,GPT-4o,2024-11-20,METR Time Horizons,2025-03-19,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,9.17045,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,otis_mock_aime_2024_2025,OpenAI,GPT-4o,2024-11-20,OTIS Mock AIME 2024-2025,2024-12-19,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.0625,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,the_agent_company,OpenAI,GPT-4o,2024-11-20,The Agent Company,2024-12-18,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.167,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,vpct,OpenAI,GPT-4o,2024-11-20,VPCT,2025-01-30,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.4,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2024-11-20,weirdml,OpenAI,GPT-4o,2024-11-20,WeirdML,2025-01-16,OpenAI / GPT,6,OpenAI | GPT-4o | 2024-08-06,GPT-4o,24,0.2512,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4o | 2025-01-29,fictionlivebench,OpenAI,GPT-4o,2025-01-29,Fiction.LiveBench,2025-02-21,OpenAI / GPT,7,OpenAI | GPT-4o | 2024-11-20,GPT-4o,2,0.656,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4.5 | 2025-02-27,arc_agi_2,OpenAI,GPT-4.5,2025-02-27,ARC-AGI-2,2025-03-24,OpenAI / GPT,8,OpenAI | GPT-4o | 2025-01-29,GPT-4o,16,0.008,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4.1 | 2025-04-14,ale_bench,OpenAI,GPT-4.1,2025-04-14,ale_bench,2025-06-10,OpenAI / GPT,10,OpenAI | GPT-4o | 2025-03-27,GPT-4o,20,558.1,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4.1 | 2025-04-14,cad_eval,OpenAI,GPT-4.1,2025-04-14,CadEval,2025-04-22,OpenAI / GPT,10,OpenAI | GPT-4o | 2025-03-27,GPT-4o,20,0.42,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4.1 | 2025-04-14,chess_puzzles,OpenAI,GPT-4.1,2025-04-14,Chess Puzzles,2025-12-10,OpenAI / GPT,10,OpenAI | GPT-4o | 2025-03-27,GPT-4o,20,0.06,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4.1 | 2025-04-14,deepresearchbench,OpenAI,GPT-4.1,2025-04-14,DeepResearch Bench,2025-06-13,OpenAI / GPT,10,OpenAI | GPT-4o | 2025-03-27,GPT-4o,20,0.2930999999999999,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-4.1 | 2025-04-14,frontiermath_tier_4,OpenAI,GPT-4.1,2025-04-14,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,OpenAI / GPT,10,OpenAI | GPT-4o | 2025-03-27,GPT-4o,20,0.0,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-5 | 2025-08-07,apex_agents,OpenAI,GPT-5,2025-08-07,APEX-Agents,2026-01-20,OpenAI / GPT,11,OpenAI | GPT-4.1 | 2025-04-14,GPT-4.1,35,0.183,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-5 | 2025-08-07,chess_puzzles,OpenAI,GPT-5,2025-08-07,Chess Puzzles,2025-12-10,OpenAI / GPT,11,OpenAI | GPT-4.1 | 2025-04-14,GPT-4.1,35,0.37,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-5 | 2025-08-07,critpt,OpenAI,GPT-5,2025-08-07,CritPt,2025-09-30,OpenAI / GPT,11,OpenAI | GPT-4.1 | 2025-04-14,GPT-4.1,35,0.126,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
placebo,OpenAI | GPT-5 | 2025-08-07,gdpval,OpenAI,GPT-5,2025-08-07,GDPval,2025-09-25,OpenAI / GPT,11,OpenAI | GPT-4.1 | 2025-04-14,GPT-4.1,35,0.348,,0,,,,,,,,,auto,,benchmark postdates release; reported=0 by construction
